1
100000 100000
FFAJA $4959.36
EEAFF $7415.08
BDBJG $5361.82
GJFAG $5644.50
BDDA $7780.23
GBBG $9301.49
IDDAE $8348.16
HAJED $9055.39
CJJGB $5832.75
DBJDH $1155.69
FFDAA $2846.09
CHJDE $8018.99
FDGGI $4256.06
DBIH $4188.02
EHBAB $2425.08
FHBBB $1976.90
BCDHB $9511.06
EAEAC $5575.63
GBBAE $7956.06
DDHBE $2039.19
BIBC $9202.57
GBAGH $7233.57
DAIAJ $6607.44
JIDAA $5908.12
DBGBF $7710.99
EIGIA $6140.01
IFEBC $6638.64
HBBDG $2596.87
EIIH $158.89
CJCAH $6656.45
ECAIJ $4360.11
ICCGJ $387.24
CGFAI $3232.91
HBGEI $7176.52
DFEJ $18.53
CDFEB $9542.68
FEAJB $5045.00
JEIFG $5956.13
IEAHF $2406.49
BHBBI $9151.88
JDCBI $8421.95
GHGHG $3064.36
BBCJ $2177.06
EHCEH $1093.14
JCIGF $2923.14
BEDF $2249.64
EGECC $9968.57
EABJG $5590.00
CDBFJ $6849.56
IJBCA $1699.83
HBHJD $3260.02
HCJIJ $731.20
HABCJ $2426.48
JEACC $4951.30
ECJGH $4214.29
IBCIF $9003.94
CEJFC $5457.82
JCAID $9136.56
DHEGE $3713.52
JIGIE $1505.63
IIGAA $8090.36
ICAAF $7826.29
GBBGH $4336.70
DGCEE $8697.00
BBFIH $240.22
JAHEG $8985.41
JHCGC $4472.27
BFHI $1747.31
BEJAC $8924.14
DHGGB $7329.78
HAGCD $9349.15
HAAF $2325.67
GDFDJ $401.24
CFAAE $6834.92
FEJJI $3794.88
EGDIG $3127.75
EJGGB $9239.73
HIFDJ $1017.35
FJCC $5132.65
HBDCA $9512.19
GDIFE $5854.80
HBGGJ $9577.03
IEBAG $333.60
DIFJC $1628.00
HICAD $9492.04
CJFFG $9216.02
HDJDG $9803.40
GIJJJ $7788.01
JAEHH $1227.93
HFIDD $5992.67
FGEFG $4665.39
CAJEG $3180.45
GHGGB $1518.66
HEBCA $5096.72
GACBF $2609.64
IGFIJ $5377.20
CHGDG $3463.76
IAGBI $1338.13
HJIBH $751.12
EABDF $2783.89
JJCDE $3683.74
EEAII $3878.82
IBHAC $5693.29
HFGBH $9530.42
IDFDJ $3299.63
CHHGE $1876.30
IHDIB $7309.72
BCAFB $9913.08
JGGGH $2862.79
EHBEJ $1291.48
FBBHB $5788.36
FCIJ $2207.22
IBBHE $1203.10
GCJDB $2030.12
FFAE $8475.81
IHAJI $27.21
DHCGI $5903.85
EGDAD $8061.18
IDCAC $4289.69
CCAJB $5815.36
IHIFJ $786.38
ECFH $4948.61
EBCII $9322.50
DDJAJ $8662.76
FCJI $6987.07
JJDBH $7984.64
DFCGA $8109.62
CEEBB $9746.82
IAAJE $5311.85
JIEHH $5558.87
BJGJG $3268.31
FJDDH $3204.90
GBEII $322.99
EAFFF $317.87
DJEFC $4874.48
HEECC $7293.98
FGIHH $528.15
GJAC $810.27
CABJH $9130.91
CGBDC $506.37
DJBFD $6231.14
FJEIH $1012.62
HGAHB $294.99
CHIE $4201.39
IGCAF $4762.94
GEFEB $2611.99
IFEA $7774.21
HBICA $7233.51
BHADI $7969.05
CHDJF $5350.54
CEJID $6270.86
BEABD $1514.39
JIHEC $7110.26
FDBGC $2377.50
JEIDA $5978.34
EFDJH $4899.91
EBIA $9282.33
DJBEC $6154.25
JBAEH $7419.97
CDGDH $9468.87
IEEEF $5698.82
GAEGD $458.65
GAAIE $9109.30
CIEEE $893.24
CCEFA $8288.86
JHJAI $5085.17
BCIIH $737.14
EAGBH $4694.46
CAHAE $9924.40
HDDEG $4475.87
EBACH $9936.76
DABJF $3612.73
EJDJD $6519.88
FIDEC $1105.72
FJICF $9417.16
FGDJJ $9450.19
EFDBB $2736.27
CDJF $288.14
GEIIB $7179.83
BHBAD $3535.39
BJBFJ $3626.38
JGADC $6960.65
GBHDG $2890.12
DBDGF $9608.05
FIAIA $565.99
GJEBG $664.24
GBHBE $6961.76
EFGD $7657.87
EEAB $8906.34
IEJHI $1363.16
IGCID $2338.71
JCHGC $8608.30
JHFIC $2787.62
CIBCC $2906.51
EFFDA $938.16
IIGBA $6248.48
FFCGI $2842.64
ECAEB $3616.30
CCCEI $3264.94
BGFJF $1708.47
DBBDC $3424.77
JAFDE $9426.12
EBDEI $5482.27
EJDCA $8113.09
IJBED $9502.31
ECJA $7986.13
GHFBE $5172.75
FGICI $2718.44
FICHH $3069.37
FDAJE $2325.85
FIDIC $5100.81
JGFC $7177.13
CJDH $3358.48
JJJHC $7613.48
DCBCE $626.68
JABHF $1886.11
CHBJB $5292.02
CBCDH $6727.68
JDCCJ $3847.48
GDJCA $6638.26
BICII $7540.72
FIJGI $8891.07
JFAHG $9299.59
CEBJC $3708.48
JAHJC $5024.73
FGHFH $4186.97
CHAEJ $7441.72
EAFIG $8710.63
FFHFJ $1608.52
JEIBI $480.33
HAGC $5955.53
JAJCA $2533.41
FDCHH $719.10
DFEID $7076.38
IGIFI $9714.30
CJCEI $8135.74
DECEA $2482.83
CAFC $6851.33
FIGE $3956.19
IHGAD $7948.30
BGHBE $2227.49
GHJDC $1896.63
IDGBD $3051.83
FADED $1208.61
IEEEG $3980.44
DEDJI $1994.54
HEACD $7135.02
GDCBF $6853.94
GIFJ $5717.98
BEFDH $9733.63
FABGJ $5536.66
EIDJE $1745.32
GIBIB $5095.16
EGAG $8119.29
IBIGB $4524.73
CDEED $9337.71
CEGB $8898.22
CJGBB $649.45
GBIDD $2220.12
FEIIF $7378.71
BJJDI $5523.09
GEAFE $2610.78
JEFAG $2251.24
EICBJ $5166.05
JDDIB $9508.11
EJH $4989.24
BFBGH $9746.20
HBGDC $7338.81
EGEI $4616.44
DHCG $7695.29
IJBHF $3441.66
EFAAD $6241.04
HBIEI $7990.11
GJGHE $659.17
IIICF $8695.89
DAAJJ $6075.22
BBFEE $3716.19
DJIIF $910.86
JEGJB $4511.71
GGEGI $233.19
IGBAG $9970.97
DHHE $331.72
GHIGG $3066.76
GCJBF $3268.76
JDFCH $133.02
EBFGD $8187.79
EGICA $7843.78
EEEGB $156.22
EHHEH $4699.60
FBCBF $5848.03
JHEJ $9903.71
EDCIH $4542.29
GEJEB $1299.03
DGFBC $3504.21
DIJCE $6322.36
GFFFI $1417.63
DDCGD $3780.26
EAIFE $4233.98
HGDBH $9037.60
HHAAC $6043.07
BDJDD $9710.22
CFDEB $7793.71
CDFCE $5454.11
BDADG $682.52
GDFEJ $5216.64
JGFJE $8828.40
CFJBH $8672.98
HJEBE $7384.61
JGJHC $6955.67
IJGDC $2974.36
EACBG $4595.39
DEICI $5025.72
JDFJG $3515.13
IEDIE $5290.90
IGEGB $2538.26
HHAAA $5393.27
JHFGG $2040.73
CHGID $2480.42
HJBAH $5790.57
EIGED $7749.29
DIEFA $5282.61
HDDC $7213.29
ICCCF $8085.58
CIAHA $2432.06
JHHDB $523.42
EGEIE $1916.55
HBID $6951.56
GCBEH $1562.22
DFIHI $1064.05
CBAEG $3414.65
JEGFD $6813.08
IGJIF $968.10
CDDIC $4754.42
CHDGJ $2544.19
CIDDE $7180.89
IJICG $2796.72
EBBEE $9302.56
ICAF $6446.91
HAECC $1611.38
EBBCB $2833.69
JDFIB $2006.15
IEDHA $6961.69
GEGHA $1644.54
EEECH $648.36
IACH $343.05
HEGDF $3265.39
IIFEG $4808.17
JGDIE $7010.14
JDBCI $4510.19
JAFII $3097.41
DHEAJ $1598.14
IIDJD $5296.95
DEFBJ $1402.18
JAHBG $159.40
IFAFF $1841.19
BFCGH $207.47
EEBIH $7175.34
JFDFA $9693.80
BEFFC $402.17
FEACD $1447.45
FBBGC $6243.85
GHJBH $2678.95
CDJHJ $644.88
CGDHG $5974.59
BIIDB $2290.75
CJGHG $6772.83
EIHDJ $2215.50
DDFBG $9001.37
IFGE $3574.87
CHJFE $8626.92
GFFBA $5910.67
JIEGB $8511.29
CHFDB $5547.99
FAAJC $8663.30
JECCB $8506.58
BHAAB $6499.89
HGHBF $5907.66
GBJBA $2616.57
BGHD $3637.74
HCHIC $3478.38
JIFCI $7394.44
JJJGJ $4826.54
GFEJI $4306.16
GCDDI $6158.47
IBCAF $1619.39
HBFG $3612.13
HBIAI $2342.14
CJJI $4984.82
CIHHJ $2309.44
DBAAA $3641.17
CJAJC $3662.51
CFBGC $6459.79
FCFDF $5787.48
CEIG $3370.98
FAEEI $5182.88
JIIJJ $3513.94
JDIGI $7293.02
IEAJE $8735.10
BJEEH $7919.60
IEJA $9498.39
HJBHH $2098.91
BDDHB $549.84
HGICJ $6600.98
EGBDI $4715.34
DIGIH $4638.72
GFAEI $4873.20
HEJCI $1919.19
CIGJA $1683.39
EFJG $6783.34
EDCA $3010.33
EJGJJ $3845.75
JACAF $6680.04
HEIGE $7419.76
FCICC $9290.05
IGEBG $607.96
FJAI $4069.83
CBAC $1130.83
GDBFI $7368.12
IECH $5609.54
GGGII $8163.51
IFCJC $1906.23
HGJIA $8345.22
JJGBI $5014.79
FHED $8780.44
JHIEA $3012.66
CGDFH $2893.34
GFEG $3015.94
DCCHF $1748.96
DJIJ $7827.06
FHEIJ $1327.86
BCGD $668.74
EHBJE $105.66
HFJEJ $9110.98
BDEBE $6437.16
HDACC $6803.11
CGBGG $5924.51
DHIJD $8673.61
IDBDC $8047.07
CDCHH $5729.82
EGFHE $8503.24
JAAEF $1535.13
IHADJ $8672.28
EEBBC $6591.23
GIIDD $3791.24
IBDCA $9561.38
GJD $6666.61
DCIGA $8096.27
BCGCH $7138.72
IGIAA $9004.04
JGFBC $2537.33
JCAJH $4823.07
HFCAB $7767.53
DJBFE $1871.44
IDFHG $1071.56
JHIFI $5224.41
CIIJF $8422.61
IGGJD $3557.06
HHHJI $4724.18
FAIDI $4749.45
JIAC $1459.45
CIFDB $7260.57
CEGEB $2820.07
EFDCF $8246.60
FABIC $3724.14
IFDDA $5692.91
CDHJA $2030.01
JBHDA $7584.48
BAGIJ $2103.41
BCIFH $4714.39
FBFI $66.78
DEBGG $6662.32
CCGDC $9274.16
EBCEB $4415.57
FAEFJ $9757.82
BJBBH $1245.17
CIFDH $7364.99
BCBBE $6935.89
CHBA $9133.19
BCJFA $8937.61
EFJII $8588.70
JIDDG $9544.28
GCAJA $7705.46
EFBFH $1917.78
FDJIG $4052.72
CBCBA $5181.31
CIDDF $3764.48
CAGAI $6066.37
IEHCC $8879.52
BEICH $6928.14
EFEBB $4962.64
CGCH $5519.05
EHHBB $8017.41
FDAE $3116.83
EDHJ $3380.40
CHICE $374.78
GAJGH $3028.88
EDJFC $2291.23
GIFAJ $7907.31
EFDCG $1977.05
DGBE $296.33
GEIIB $1850.44
GDCJF $5459.23
DHIEA $9317.34
CJHFG $8919.90
FIFG $5098.69
GIJAE $180.93
IABEB $448.13
FBGID $6075.65
GJIIG $5111.74
JGHFI $7574.53
EFFID $3129.19
EHEAB $241.00
GEDAD $8773.48
FHHJH $639.40
IBIGJ $973.48
FHHDA $3875.04
DAAGH $6347.60
BJEIH $2296.54
JEDGA $3837.37
CCBJ $6820.23
HCBCB $7285.34
DJDJJ $1830.17
DFEBA $8472.71
JIBGE $325.26
BFGIH $1850.23
DCBFF $4501.44
IFDH $1303.75
FBDG $4550.94
HEBAJ $3226.81
JDEII $388.93
GGIIF $6332.64
FJBID $3985.38
GGDIB $7729.37
ECGHB $7958.99
BHIBA $4669.15
BEAAF $2961.02
BGA $4092.10
HCHHA $9590.47
JJIGI $4449.35
DEJJA $7018.96
HFJI $4871.84
EGJCE $57.70
BGHCA $4977.05
BDJJF $8402.39
IABJC $972.10
CJIIG $4739.72
EEFF $3578.77
GGGHA $4915.38
DGABI $1045.60
CDCBC $7965.80
DAEHA $333.71
GCGBI $8675.21
ECHAD $4818.45
DIIDJ $6155.18
GFFED $5168.13
CCBFA $3709.57
HDFBI $8435.96
BBIDE $9571.51
HEJDG $2745.74
DGJDF $1185.44
HGHB $5278.56
FEACI $3512.78
DFBJB $9875.96
DDIJD $1013.99
CFFBA $7045.91
BBEJJ $1558.34
FIGF $9674.36
CFBCC $5482.55
FIDJA $8572.41
FFDJ $4470.29
BHJBB $9118.17
DBAF $619.40
IAEE $6877.68
ICBFD $5022.60
CDAHF $3458.05
EDHAG $3157.67
HDJDE $8857.66
DEFGF $6294.84
JCCHA $383.58
BFHHB $3250.00
CICIB $1778.40
GACHA $9539.03
JAHAH $3047.60
GCCJF $9281.56
BDIHF $4393.09
CHDEB $3551.36
CEIED $2623.43
BCGAF $8964.29
IGBAH $3222.94
FCJJB $8144.16
GGFEE $4914.39
DEEDH $8811.21
CHAFB $6581.43
GDCCE $5943.02
CFJAH $8987.97
HJAG $3837.72
FDECD $3130.13
GIDCE $6540.09
BAEDF $1705.66
CBHJE $6119.73
EAGEG $5329.17
BCFD $9533.13
GHCA $8270.03
IBEEE $574.54
CDJDA $2548.30
FHCFC $5490.90
EBEGJ $4716.96
DEBGD $8003.71
CGAD $3802.47
FFEBB $2497.82
JCAAG $7339.28
HDDHF $1183.74
HGBDI $2489.79
JBAAE $6462.00
IACGH $2381.96
HEBFE $4641.78
IDGFF $7871.82
GGDBH $4693.51
DEHEF $2992.66
JBDJJ $8148.69
IJCGJ $7225.32
EDJFH $6215.39
HDFEI $3930.66
CBEEF $8029.04
GHCCF $4453.08
CAEEC $2191.27
DIAGA $8315.82
FHBEI $3797.37
HIHDG $7334.55
BDCFH $631.00
GGBFF $9807.51
CHBDC $189.21
GEHDG $2391.30
BIDJC $5761.79
CCEI $871.76
HFDB $272.01
EAFEJ $531.96
ECHHA $7443.56
DCAAF $9010.56
EDFGC $112.44
EJCAE $4326.02
ICDC $69.09
EDAHJ $8526.41
CJIIC $4340.29
EDCJD $3974.21
HJJDC $889.22
DADAF $804.53
GBHBG $2669.54
FGIDD $1176.76
FAEAD $398.82
DDICF $8482.96
BCHBJ $3729.00
EHDJG $1278.85
JFAFC $7215.16
JIDH $9569.98
CGCHB $3870.91
BDIFD $152.24
BAGED $9969.29
JABEB $6034.45
DBAIE $6763.31
HJEDD $1707.34
IEJJC $2830.11
JBCEE $9244.31
GCJCF $5496.27
DEHIA $8427.32
JAFH $6750.69
JGEA $1815.92
HHAHH $6312.97
IGIEC $6605.92
HAJEC $1702.33
HCJDI $1716.70
ECADE $2053.55
BJBGI $2781.47
EHEBH $2425.91
FGGGF $6405.17
JACAE $8694.97
EEDBJ $180.55
DCJGD $4906.95
DECAF $4460.24
CBCDA $2177.18
BBHDI $8455.60
IIGAJ $1773.50
GEFGD $5864.85
IGJJG $4160.05
FAJGC $3878.74
ICGEI $4586.39
CEGHJ $2310.95
JAJAG $7204.14
CEGHI $313.30
JJHID $7673.87
IAABA $8204.18
GBBEE $3611.08
JFEHE $7806.69
CDDAA $30.84
HEIEC $7940.80
IEIIC $9959.42
JFBIB $1759.43
ICGHF $7313.22
FHBEF $2932.80
CBHIG $4143.58
DBBIH $4804.41
HEGDI $6632.03
BAFCH $1679.48
HEDHC $4885.74
JHCEA $9753.74
IEIFC $1609.17
JEHAH $9148.51
CABIA $4706.85
HHIIE $2111.12
DEHCH $6904.10
JFFII $2337.96
EJAJ $5789.35
GHGFB $1188.73
EIDHH $3320.52
DEAID $8504.25
JCAIE $8458.17
CBDIA $1004.69
DACJI $7376.28
ECEEJ $5854.61
GGBFI $7830.45
BCAI $8819.24
GADBE $9182.64
IICGI $2529.25
BDCEJ $5590.76
ECCAE $550.53
GGDCI $5350.88
HAFAD $9949.73
ICGBG $7182.05
IFDEB $4364.56
FCBHG $5506.05
EJAH $4750.63
HECF $9058.23
BIABG $2902.38
HJJBC $9042.58
GHEIF $4518.07
HHJHG $8006.11
CIJEA $2191.91
JIHDC $7301.95
EACDI $6962.11
BEJII $4364.04
JAEBF $8569.80
HIEFH $834.87
GHGHD $8028.64
FIEBG $2415.32
ICHBD $8398.45
HDFA $3397.82
CEEBC $6952.10
HBGDB $1143.50
GCJFF $2269.35
HDFDF $9420.73
FDBHJ $423.13
BJEEG $3020.80
EJAAD $7470.38
BDHGG $7380.63
HGAEB $9420.79
EFDCI $5218.44
CAGFI $9045.46
FGBID $3007.58
FAIHB $3207.90
JAAGD $6167.97
CFJDF $7392.32
HJHEG $2712.11
HFCHD $105.09
BEBIA $5711.12
CFEDH $6412.31
GABHG $8886.72
CJAHH $2214.52
EEHCJ $9670.10
DIFGI $8551.93
DEEIA $5820.64
JGFBA $7999.27
JIHCA $2578.14
DFJCA $390.60
HFHID $543.33
HGHCF $7609.66
FEBGE $7826.55
BFEFA $6751.31
IEJJE $2412.08
GHBDC $3797.90
IEGH $6409.58
ICFDE $9669.91
FIIGF $3997.01
HDCFI $3495.73
ECABB $5630.93
CHJEH $7783.76
HBAH $2609.53
CEICA $3169.18
BHEE $9587.68
BAEBD $4867.14
BGJI $4375.46
EJDBB $3199.13
BBIJB $888.99
FCIDB $9076.17
IABAI $8945.75
JBFFC $7285.38
CIJFA $9430.37
GIIDC $6421.44
EACHE $473.17
IIAAG $2335.61
GGJEI $556.26
CHJDE $956.24
FBBCA $4770.88
FBFIA $2418.79
IBFIE $5370.62
FGF $5247.70
BHJFB $9658.22
HBFFF $7507.25
JFDB $5544.57
FCB $7261.31
CIAAJ $7533.89
EGC $1689.89
EBE $2636.23
BJEDG $3291.96
BEEDC $8228.76
CHEBF $3076.12
DFDIG $5618.77
CJBAC $621.80
GGAIH $1255.87
EIAIF $4948.18
IFFAJ $9803.91
JGEBA $8037.00
DAAJI $5006.14
DBBHA $521.81
DGBAD $3658.17
EBDFJ $6598.49
DIEJA $4466.16
EAAJD $7773.55
GEAFI $4015.09
BHJFD $4747.97
GBDI $1222.82
BBJBC $5078.92
JFJBD $7268.54
HGFFJ $4721.52
DIBDC $8777.22
GCCBI $5884.78
GFHDE $1288.37
GGGDA $6807.27
GJBGF $1024.73
GGFBJ $7326.31
HFFGF $6208.84
EAGGD $4125.74
HIGCH $3845.38
GCCF $9084.52
CGFDJ $3130.11
HADFF $4214.43
IBEEA $5411.14
HIICH $4495.48
FHACI $2089.30
DDAHE $8370.95
EBAH $1521.15
CCJDB $266.32
BIGGC $3722.47
CBDJH $7972.26
EFJFE $1379.51
EEHJA $839.91
HFGBF $1871.98
HGJBJ $8941.38
IIHJH $898.18
JBGFH $2839.46
IHBAC $8430.73
BDJHE $8893.80
IEBIE $1463.63
JDGEG $2330.77
DFCHB $8374.74
DAIDJ $6211.29
FIJCC $3883.71
IFCFC $3759.86
JBGF $1565.05
IDEHD $9405.54
HEAA $5682.12
CDIAH $6605.66
DIHGF $8457.40
JIBJH $4002.76
EBADD $3405.74
JDIBC $873.45
CGIJA $9543.85
CBHAG $6981.07
IJHJC $7683.11
FFEHC $3739.76
IHI $4597.01
BDHGD $3935.01
DDEBC $942.60
BBBJB $417.77
DFHJC $1412.75
CCCG $6383.60
CCFHJ $4012.25
FBHA $7250.67
EDCHA $6116.25
JCJHD $2586.17
HIGEA $9502.89
IHDHE $4210.67
EJFAA $8843.31
GFFFE $3781.95
CJBID $2436.86
HFGFI $3181.30
DFIBH $3304.56
IEJDG $6689.35
ICGG $8173.57
DBDCE $9321.28
DHFIE $615.53
DEEEG $7741.46
JEHHC $7300.20
EAJHF $985.72
HBCFE $643.78
HFGJH $1834.62
DBHGF $5433.20
ICHAA $2058.89
GGFGA $7614.77
IJEIJ $1938.95
JAGAH $8771.20
DEJH $2708.04
JCIGG $8765.02
FHFDF $6803.74
FJGDI $9399.50
IEACD $9042.56
CBD $9958.53
HJIED $9395.18
BBHDA $4604.70
DJBEF $1699.82
IHHGF $4347.71
FCFIE $2048.30
EGCC $90.28
JHDD $8397.46
GGBHE $746.81
IGHHH $655.71
GDFFC $225.95
EIGGI $4918.60
CHAGC $342.03
DJHAE $5750.33
IFCBD $460.78
DDIHJ $7247.96
CABEI $1692.32
FFBED $4333.54
GDEII $5074.39
EJBEB $4560.13
IHHJJ $5703.42
JEIHF $5014.94
GJECB $4553.15
JEDEJ $3010.77
HFFAA $3404.81
DEIB $4504.47
JIBED $9019.26
GIHAD $5712.26
FGDEE $3546.69
DHAFH $838.09
JEIGF $6632.50
GCGIG $3039.49
EABA $9457.76
BECBF $1566.97
IBFAD $1066.98
HHCIH $3384.98
IGIFF $567.32
JIEHI $3784.27
DICEA $2511.30
IIGGH $8572.74
FCIIJ $2622.84
JEEFI $4886.01
GCAEB $282.87
JJAFE $230.97
CIIEJ $9403.65
IFGJE $414.20
HAHGG $9436.60
CAFGF $1394.15
GFIF $8466.93
JCDBE $7882.85
EDCEG $4201.05
DAICI $2047.46
ICGDI $8594.04
GIAJH $8391.98
GFCAD $5529.52
JIFBC $3412.53
FFBFC $7622.48
EJGCA $7176.14
GGJGJ $9946.31
GDFEF $9475.16
HGEAF $5524.83
BGHGH $6883.29
IAACA $7668.09
DHEHA $7337.99
DGADI $8535.97
FHCCG $3405.52
BBACG $6413.16
FBFIJ $5967.69
CGEFA $8008.41
FHEJH $6127.10
EJHEI $8895.08
IIHJI $1090.13
GJBAF $7602.32
DGDFH $9788.52
CCDBE $7880.23
FFICF $1280.13
CCFID $3639.91
JDDFG $2235.17
CBEBD $1699.06
BDDDI $8340.09
GBEEG $4352.06
IJID $700.06
DFIDE $1591.57
ICIF $6695.62
BAHIE $3324.71
CEIII $7008.86
EJBAJ $2236.63
FEJFA $6631.46
JCADD $8447.55
EDGHI $7628.68
HDEDB $4728.06
FHGJH $5271.52
EFJEI $6140.87
BICAE $7160.74
JFFIC $4589.59
DAEHE $9119.95
BCIAI $4154.84
CAJAI $6108.45
FFEBI $2026.95
BAAIF $995.28
JBEGC $9142.58
DCJEF $5359.89
DJGIG $3975.39
JHBEA $1511.87
FIABI $8835.91
CICIC $2745.26
IABAJ $6682.00
DGAID $3204.08
CCCGD $6706.68
EDHBC $7806.86
EGEHA $5924.23
FJCIB $5410.85
HEHJ $8045.83
FJGAD $6498.21
HFIG $7463.61
JEJBG $4265.32
DABDB $4991.14
JFAEC $1877.24
EEGAB $1553.59
FEEIJ $4625.74
IEHDF $7639.38
CFBCC $7482.09
DDDEJ $8345.90
HBHBF $7447.69
ECAHC $1947.72
HCHAI $7515.10
HHHED $1109.26
IGDDJ $9042.09
DFHFG $6341.52
GFAFJ $8270.53
BHADH $3667.94
GGIAB $2752.29
IAAAA $1963.04
JGDCA $6354.05
CJCFE $7435.20
DGIBJ $4040.44
EHCJJ $1072.04
HDFAH $4136.48
DFBHE $7513.39
HAJBG $65.47
EAHJG $8523.06
JBCIF $9885.96
JIABG $641.49
FCBBG $8838.02
EFIJC $3128.22
FECCG $9898.28
CBAJA $5567.48
EDJBC $5129.99
FAEDI $460.07
GIJBI $3113.81
HABJC $8793.97
HBGJJ $6215.45
ICCBB $1782.30
FBECH $5998.98
GHEBG $7387.14
IIGAB $7895.58
IHGJA $6117.84
FIHIA $2083.75
IICAJ $6992.39
EEEDH $6104.78
JCFCE $9849.96
EJFAH $1890.40
BEIJC $2825.91
GIGHI $8930.02
HBIH $4401.82
JCDHH $7751.98
EEHBE $4099.51
EECAD $3438.41
EHJJJ $3140.21
HGCJ $8561.82
JEAAI $1922.20
EHJDC $1747.96
HHADJ $7921.56
HJDEF $2161.48
CDDBH $2229.78
HBBJJ $2331.18
GAIGG $2364.95
CJHGA $8975.61
CBHJE $9448.17
DHFH $3166.16
CICBH $5400.97
BEECA $6020.05
BHHBF $162.90
CADBD $1767.81
IJJJC $6833.26
BAFCC $3823.95
IGIFE $1712.95
JADCI $6617.61
HJHCE $620.22
HFJFE $1793.68
CDEFG $6238.25
BEHFE $5962.42
BFHAJ $2854.15
FHFGD $9740.30
CFDEI $6628.43
CGCFB $6839.88
GJAAB $282.62
JIDBD $9979.16
HEHEB $442.45
HIJJA $4815.21
IFJIF $2735.75
DIHIJ $7206.31
GIJID $9973.85
GJJFI $1113.46
DHEBC $633.10
BBABE $3997.10
EFGBA $1378.62
DEHHC $6220.63
HFFFG $9655.28
GBAI $50.22
DABIG $1652.12
IHBA $2017.49
DJHEJ $6087.38
EBABI $4022.73
EJBID $8671.84
FECDG $6865.96
IDAFB $4584.62
DIIDF $3540.25
JFFGD $351.97
EJDBD $7795.54
JCDIJ $5505.14
EICEJ $1879.52
BFCJE $3956.62
EBJDH $3512.11
GJDJB $1364.82
FFHAH $4140.65
BAHIF $9759.02
DGDDA $7422.05
BEDAE $8187.40
DFIAA $3575.56
HJIAJ $7323.69
GFABJ $3242.10
BDIGH $8541.59
CIAEB $5346.05
HHEJJ $3694.43
BGAAG $5297.86
FEFHF $5229.93
HBFCB $4868.30
GIJBC $9357.60
HBDGC $1584.65
FCCHE $8366.65
HEFDI $5668.26
GDCBH $4431.45
FIAGA $739.65
IE $9696.58
DIEHE $2127.10
CHEGG $2741.68
JJBGI $9358.43
FJHBA $4438.16
CBAAI $9412.28
EIHCH $993.42
DFCFG $7927.16
EFBJH $1009.07
JDIEE $5278.76
DJEIF $4244.88
FBFBD $2507.73
BJIF $3129.47
BGII $6947.66
DDAD $1381.34
CBBDF $5698.44
JAJIE $3473.52
JABC $3106.79
CDIIG $6762.35
ICBHG $6217.85
CICHH $5737.81
DJGII $96.66
GFBBJ $6750.31
ECHJD $9846.17
HGJDF $5331.57
CABAG $4720.60
HGDHB $7439.47
IBGFC $5089.83
EDBJD $2259.96
CECBA $3381.34
BFEGH $272.10
GJI $3708.40
BIDHG $4735.80
BCDCA $8254.00
JIAFA $2542.45
BIJCE $3117.81
BCDAC $9390.39
CGJBB $2353.62
IBGFF $2091.66
FEEDH $8535.59
DJAJJ $8040.21
JBEIA $4851.41
GDAJD $3633.39
FFJCC $5356.15
EDGB $9124.87
BBHBB $7397.37
JJBAJ $5873.13
JACEC $8025.67
JEBCD $8038.30
BICIG $3751.37
JDJGD $304.74
DDAIB $5591.26
JBGHJ $786.06
DEIHH $482.99
DIBHC $6682.74
HIFAB $5794.87
HFJGI $2538.98
DJGFA $5432.59
DEIEG $9564.53
DHEFD $8271.76
IIADE $6015.14
CAFG $3067.30
IACBH $5293.11
FHCEF $6350.90
CJBAI $7727.19
ECJBC $887.43
BCCJ $27.44
EJAGF $6696.13
BDDDB $2164.63
IDIH $9605.61
HCDBH $9707.66
GAFHD $9433.01
IAJIH $4712.09
JGGFD $256.27
GDEJD $342.72
CCCA $7331.33
EAIJI $6459.97
HIGDF $5759.79
CCACF $3255.44
IBFEE $6985.28
JBIDA $2857.15
DAEJD $9018.32
GDDCA $5372.57
IBJII $9471.96
CBDHG $5032.50
DGAAH $8737.95
EDIC $7457.16
DFBHF $2652.14
DFDDA $9755.01
HCDJJ $483.78
IDIDE $2031.23
HEACC $412.05
EFABJ $8694.50
JDDJG $3246.22
HGDJH $1499.11
DJEID $100.87
CFFGG $1014.46
FCCCJ $4269.28
IEIII $6560.03
DGIHF $1129.86
EJCIB $8662.37
GBHBJ $9942.71
GHEGG $3323.45
EHFAJ $5675.16
JIFAD $8334.12
BGGEE $562.61
IHIAB $1849.44
GJCCE $8654.11
FFJAA $6733.92
FDFAC $422.80
JCGDC $6707.07
EIHGG $9522.88
IFBAD $8963.07
EIGBB $9324.25
HADDD $2231.34
CCFJB $2719.37
JAEEG $1679.33
HICIC $4412.34
CBCHE $6806.58
FEHFB $6457.10
IDIBI $7085.13
JCDAH $8563.97
FECEC $3460.15
DAJJD $470.19
EIGGA $4998.82
FAJDH $6383.15
BAABB $9043.58
FBEEH $752.57
CHEHG $7941.91
DJDDG $7165.65
CDJAE $634.69
EGIBB $8090.87
GJHHI $8394.46
GACGJ $7026.88
GFHJF $8583.33
BCBB $3555.94
IDBGA $1428.31
BFHJF $7287.94
FBJIJ $8705.42
IADEG $3495.70
DIABF $4237.58
FADDE $6559.14
ICECA $1060.78
DACF $6706.56
